P,V,T
0.0611431,2560,2
0.0611423,2560,2
0.0611417,2560,2
0.0611404,2560,2
0.0611396,2560,2
0.061139,2560,2
0.0611382,2560,2
0.0611373,2560,2
0.0611362,2560,2
0.0611351,2560,2
0.0611344,2560,2
0.0611338,2560,2
0.061133,2560,2
0.0611317,2560,2
0.0611311,2560,2
0.0611304,2560,2
0.0611297,2560,2
0.0611288,2560,2
0.0611275,2560,2
0.0611269,2560,2
0.061126,2560,2
0.0611249,2560,2
0.0611246,2560,2
0.0611233,2560,2
0.0611223,2560,2
0.0611215,2560,2
0.0611209,2560,2
0.0611199,2560,2
0.0611189,2560,2
0.0611183,2560,2
0.0611171,2560,2
0.0611165,2560,2
0.0611154,2560,2
0.0611146,2560,2
0.0611137,2560,2
0.0611128,2560,2
0.061112,2560,2
0.0611111,2560,2
0.0611101,2560,2
0.0611094,2560,2
0.0611082,2560,2
0.0611076,2560,2
0.0611065,2560,2
0.0611058,2560,2
0.061105,2560,2
0.0611044,2560,2
0.061103,2560,2
0.0611026,2560,2
0.0611011,2560,2
0.0611005,2560,2
0.0610998,2560,2
0.0610985,2560,2
0.0610977,2560,2
0.0610973,2560,2
0.0610961,2560,2
0.0610952,2560,2
0.0610939,2560,2
0.0610934,2560,2
0.0610926,2560,2
0.0610917,2560,2
0.0610909,2560,2
0.0610897,2560,2
0.0610888,2560,2
0.061088,2560,2
0.0610874,2560,2
0.061086,2560,2
0.0610857,2560,2
0.0610845,2560,2
0.0610835,2560,2
0.0610829,2560,2
0.0610816,2560,2
0.0610806,2560,2
0.0610797,2560,2
0.0610793,2560,2
0.0610783,2560,2
0.0610772,2560,2
0.0610763,2560,2
0.0610753,2560,2
0.0610747,2560,2
0.0610733,2560,2
0.0610726,2560,2
0.0610718,2560,2
0.0610709,2560,2
0.0610701,2560,2
0.0610692,2560,2
0.061068,2560,2
0.0610674,2560,2
0.0610662,2560,2
0.0610654,2560,2
0.0610645,2560,2
0.0610635,2560,2
0.0610627,2560,2
0.0610619,2560,2
0.0610613,2560,2
0.0610598,2560,2
0.0610592,2560,2
0.0610584,2560,2
0.0610574,2560,2
0.0610565,2560,2
0.0610555,2560,2
0.0610542,2560,2
0.0610539,2560,2
0.0610527,2560,2
0.0610513,2560,2
0.0610508,2560,2
0.06105,2560,2
0.0610493,2560,2
0.0610482,2560,2
0.0610475,2560,2
0.0610462,2560,2
0.0610451,2560,2
0.0610447,2560,2
0.0610435,2560,2
0.0610426,2560,2
0.0610416,2560,2
0.0610407,2560,2
0.0610399,2560,2
0.0610387,2560,2
0.0610382,2560,2
0.061037,2560,2
0.0610362,2560,2
0.0610352,2560,2
0.0610344,2560,2
0.0610333,2560,2
0.061033,2560,2
0.0610318,2560,2
0.0610306,2560,2
0.0610297,2560,2
0.0610288,2560,2
0.0610276,2560,2
0.061027,2560,2
0.0610262,2560,2
0.061025,2560,2
0.0610241,2560,2
0.0610235,2560,2
0.0610225,2560,2
0.0610214,2560,2
0.0610204,2560,2
0.0610195,2560,2
0.0610183,2560,2
0.0610175,2560,2
0.0610168,2560,2
0.061016,2560,2
0.0610147,2560,2
0.0610135,2560,2
0.0610133,2560,2
0.0610119,2560,2
0.061011,2560,2
0.0610104,2560,2
0.0610093,2560,2
0.0610083,2560,2
0.0610073,2560,2
0.0610066,2560,2
0.0610054,2560,2
0.0610047,2560,2
0.0610034,2560,2
0.0610029,2560,2
0.0610019,2560,2
0.0610007,2560,2
0.0609999,2560,2
0.060999,2560,2
0.0609986,2560,2
0.0609969,2560,2
0.0609959,2560,2
0.0609951,2560,2
0.0609942,2560,2
0.0609933,2560,2
0.0609921,2560,2
0.0609911,2560,2
0.0609906,2560,2
0.0609894,2560,2
0.0609882,2560,2
0.0609876,2560,2
0.0609869,2560,2
0.0609855,2560,2
