vx,vy,vz,v
4.269058,2.738364,6.125597,63.246437
-1.014731,2.474172,0.151108,7.174041
-2.831558,-2.727787,0.859937,16.198032
4.438234,1.597434,-2.166114,26.941765
-2.529255,-0.190566,-4.420021,25.970032
6.514331,-0.558549,4.674948,64.603630
-2.893461,-1.871093,-0.098577,11.882826
5.919468,0.286170,-2.850877,43.249500
-1.825279,-2.876889,-0.649861,12.030455
3.291713,0.810683,-0.592643,11.843810
3.779575,-2.438013,2.856767,28.390213
3.332358,-2.305822,-0.555481,16.729986
0.367526,-1.626281,-4.679126,24.674082
-1.486650,3.516256,3.654518,27.929689
6.780908,-4.010025,0.505158,62.316196
6.927470,6.452004,-3.939075,105.134521
-2.793867,-2.769851,2.566828,22.066372
0.023087,-2.212467,-5.796591,38.496010
-0.932146,-3.270044,2.533749,17.981968
4.478345,1.293533,1.522229,24.045986
-0.451621,4.475223,3.733511,34.170685
3.814395,-1.161010,-3.709737,29.659702
7.406549,4.018668,2.047007,75.196907
-0.740659,1.101040,3.114793,11.462798
-8.917687,1.138005,3.731974,94.747833
-3.093071,-4.958836,4.173045,51.571445
-0.150505,1.414037,3.992140,17.959335
-4.390591,2.795191,-1.710737,30.016998
-3.189804,3.937612,-3.585946,38.538639
-4.920291,-3.945169,3.614616,52.839073
0.501739,3.840146,-4.804789,38.084461
0.290791,3.611336,-1.260914,14.716214
1.623366,-1.081884,-2.568305,10.401983
-1.967719,3.226399,-1.256262,15.859760
-1.806797,6.119782,4.797968,63.736744
2.616614,0.273221,0.344752,7.040173
-1.458981,-7.917903,0.633219,65.222778
-1.954494,-0.237050,0.051166,3.878855
4.489838,0.955218,2.005591,25.093481
5.049749,0.298560,1.228751,27.098938
2.425137,1.877066,-2.057022,13.636007
1.327762,-7.508920,-2.686372,65.363426
1.996854,4.666142,2.980376,34.642948
3.975697,2.416426,-2.493161,27.861132
3.840424,-2.392936,-2.337055,25.936829
-3.919119,-0.975928,2.267276,21.452471
-2.307023,-0.879972,-7.927341,68.939438
-7.963797,-0.012445,-2.536123,69.854134
-3.563311,1.759674,4.272091,34.044395
4.541304,-1.733094,5.202064,50.688522
0.493616,0.422058,-4.618604,21.753290
3.430268,-1.925859,1.696455,18.353628
5.158847,-5.686018,3.467454,70.967751
-0.380757,4.164968,-2.863182,25.689743
-0.819861,-2.474782,5.468452,36.700687
4.665037,-1.507458,2.911856,32.513905
-1.373868,-2.295435,-2.722000,14.565817
3.461585,-0.853643,-2.296890,17.986980
0.814407,-1.355493,2.676329,9.663356
1.321067,-8.671347,3.228349,87.359711
4.191711,2.082235,-4.708381,44.074993
2.215463,0.765965,-0.608170,5.864848
3.093859,3.741566,0.390746,23.723965
-2.694863,4.178378,-0.894817,25.521824
5.594967,0.589788,-7.118104,82.318909
-4.754425,0.884973,-2.230932,28.364790
2.230479,6.870306,0.743331,52.728676
-4.018876,0.942682,-3.472152,29.095856
-0.946280,2.205271,-0.322124,5.862430
1.260584,0.157842,-0.004808,1.614009
-4.374234,6.902535,-4.419240,86.308609
6.488422,1.190450,0.585053,43.859081
-2.263487,1.201522,-1.047569,7.664430
-1.036864,-4.090435,2.602391,24.579182
-3.123210,-1.195800,-0.161830,11.210567
3.372898,-7.185531,1.681061,65.834259
1.110420,-3.855843,-2.989592,25.038218
3.135200,4.145261,3.622815,40.137451
0.456629,-2.373250,0.080914,5.847375
-3.128328,8.211544,0.833632,77.910835
4.807245,1.403138,0.081454,25.085039
1.928537,-0.695007,1.729138,7.192205
7.636537,2.381507,4.022134,80.165825
4.104632,-2.736090,1.977416,28.244368
0.312172,-1.890974,-3.731194,17.595045
-2.270489,-3.006859,-7.215047,66.253227
-8.003633,4.571115,-5.010073,110.054077
1.900663,-4.696093,-3.657653,39.044235
1.738028,-1.454922,-3.587010,18.004181
0.442771,4.297682,3.196352,28.882778
-0.396209,3.021656,4.577022,30.236515
-7.948596,1.371819,-4.438037,84.758240
2.727516,4.295237,-1.284201,27.537575
0.194472,0.176612,0.391725,0.222459
-7.464947,1.336982,-0.274690,57.588406
5.041411,1.026444,-2.548062,32.962032
-0.226661,-3.811231,0.410971,14.745752
-1.252293,5.282478,-2.015961,33.536907
0.502439,2.745700,4.955012,32.343460
2.983512,2.856326,1.494642,19.293896
3.042568,-8.415197,1.820866,83.388313
0.083429,2.171491,-5.750044,37.785343
0.455711,-0.402759,0.900698,1.181144
3.495623,3.006287,-3.639358,34.502068
-0.069949,3.616877,0.031087,13.087656
2.829509,-1.588410,-1.968265,14.403235
-0.788479,5.039110,2.452048,32.026863
4.236003,2.091461,-3.459291,34.284630
-4.167947,3.322819,-0.587735,28.758339
2.746048,1.981995,3.640752,24.724163
-1.282940,-3.209407,-1.172075,13.319988
0.137714,-2.528930,5.029624,31.711576
0.304679,-1.872483,1.770292,6.732958
0.928280,1.950885,2.125660,9.186089
3.268258,2.338485,-2.541550,22.609503
-0.375597,-7.629886,0.809883,59.012138
-2.325860,4.434876,6.135225,62.718739
-2.935299,-1.842807,4.885466,35.879692
-2.981662,-1.044759,-3.544462,22.545042
-8.558358,7.925569,-3.736455,150.021240
-1.107352,5.703513,-1.205769,35.210167
-7.614406,-5.178286,2.823641,92.766769
4.755299,-3.387431,-3.284231,44.873734
1.865538,0.542935,-5.137272,30.166573
-1.174426,2.258775,-4.623939,27.862144
0.459172,-4.566552,-5.596875,52.389236
-2.125276,-3.438050,-3.098171,25.935646
1.929982,-2.474853,2.622445,16.726950
0.810258,0.317833,0.307186,0.851899
3.277643,-1.301354,3.283555,23.218201
3.910757,3.519409,-7.422752,82.777504
-3.749562,5.644301,2.888623,54.261482
-0.770352,-2.704912,-1.145256,9.221601
-2.084048,-0.769554,-1.532736,7.284752
-0.970591,6.974921,3.042272,58.846992
-4.406364,5.406844,-1.663022,51.415646
7.493359,-2.521487,-0.602705,62.871578
2.492778,-0.537785,-0.245131,6.563245
-4.135491,2.047855,3.685774,34.880928
-1.958618,1.259814,-3.488641,17.593933
3.683034,-7.729342,0.965201,74.239082
1.571975,-2.111894,5.267504,34.677803
2.135187,3.888167,-2.972121,28.510365
0.927407,-2.216460,2.045879,9.958401
0.671291,5.068864,-8.475919,97.985222
1.627687,2.711836,0.204483,10.045231
2.437465,7.031807,2.842750,63.468773
2.864684,3.861088,-1.802517,26.363476
-2.569406,1.309968,-4.138190,25.442478
2.047105,-0.972165,-3.629430,18.308508
1.243698,-0.819346,-1.265132,3.818673
-5.036814,-0.997972,3.788235,40.716167
1.982503,-7.956921,-3.556477,79.891434
4.799346,5.746061,-3.301420,66.950317
-1.339956,-7.902016,-4.834783,87.612457
-3.219375,-3.382423,-3.526225,34.239426
2.483562,-7.668551,4.405942,84.387077
4.278047,-8.244408,-1.781666,89.446281
5.882459,5.650631,-1.687137,69.379387
-4.048788,2.372294,4.557007,42.786774
4.412156,1.379602,-1.674705,24.175056
2.443192,-2.641854,-4.398095,32.291821
3.842136,0.416152,3.326741,26.002401
-1.981936,1.250427,3.103891,15.125778
1.749658,5.957940,-3.856688,53.432384
2.964746,-2.619573,4.759772,38.307320
2.739179,2.221171,-0.700547,12.927469
1.609554,2.715967,-3.306200,20.898102
-0.103884,2.570503,-0.209555,6.662192
-1.323957,1.609233,-0.282403,4.422243
-2.335918,3.701077,-7.414320,74.126617
-5.091643,0.330392,-1.918690,29.715364
3.260185,2.546177,-7.485667,73.147041
0.886722,-8.368518,-0.047063,70.820580
-5.577836,1.095917,6.343688,72.555664
-2.786718,0.670135,1.227558,9.721777
-8.240788,0.315347,7.095329,118.353714
7.360568,-0.137365,0.706147,54.695469
0.179378,3.637104,4.984844,38.109371
-7.553396,1.358160,1.337593,60.687546
1.200143,-7.654982,-4.949967,84.541260
0.199544,0.111916,1.275754,1.679892
-0.806162,7.045515,0.132122,50.306637
4.100257,2.436359,-4.768183,45.483528
1.485482,-0.030870,1.537546,4.571659
-2.643244,3.031845,-4.046523,32.553169
-1.365587,-1.178426,-5.121273,29.480955
-7.255045,-0.383338,-5.109661,78.891266
-3.886914,-0.458605,5.481476,45.365002
2.023509,7.889340,6.730911,111.641441
-3.898086,-0.576674,-1.193682,16.952501
3.215787,0.438218,-0.899180,11.341847
0.567323,1.621478,7.078716,53.059269
-1.410986,-2.467671,-4.293957,26.518349
-3.774067,-1.925254,0.514580,18.214981
1.713600,-3.954771,-1.929771,22.300652
7.978065,0.317911,-2.017420,67.820564
-0.373604,-3.509773,-4.961010,37.069706
-0.830208,0.806576,2.702220,8.641803
1.163002,2.042734,-0.389253,5.676854
-0.662711,1.026041,-0.772766,2.089112
1.945936,-0.248227,0.132859,3.865937
3.124916,5.736218,3.422828,54.385048
-2.126625,4.683554,3.085509,35.978580
3.548466,1.061878,2.600325,20.480885
3.797352,-1.279128,1.990376,20.017651
2.375602,2.574467,8.624956,86.661240
-2.580475,8.853919,1.315402,86.781021
4.374141,-6.786448,1.352199,67.017426
-7.610213,-8.281122,-0.167716,126.520454
-3.031394,2.496978,0.977763,16.380266
-4.040586,4.030624,-4.462326,52.484623
-8.116459,2.117541,3.967332,86.100609
3.422855,0.426084,6.483320,53.930927
-1.960477,5.054486,2.676781,36.556458
-3.527557,-0.522873,2.533833,19.137367
4.879488,4.127604,-3.039554,50.085411
2.336397,7.118628,-4.626314,77.536392
-2.265432,0.663338,2.092084,9.949014
-4.252391,0.529426,-3.805697,32.846451
-4.350065,-1.280231,-6.268002,59.849899
-0.933427,3.663846,-5.384301,43.285755
-5.509975,-8.504598,1.597030,105.238510
-2.503775,4.148068,-3.662807,36.891521
-1.243008,-4.175189,-1.607803,21.562302
-5.224838,1.640850,-2.957783,38.739803
-3.300327,-7.104767,0.792945,61.998634
-8.538678,-1.396596,-5.353211,103.516373
-2.545566,0.027524,4.413074,25.955879
5.466938,5.974782,-0.818729,66.255753
2.100891,-1.476751,2.014680,10.653469
-0.975084,3.573766,-3.180793,23.840034
2.382131,1.492237,0.063717,7.905378
-2.513687,2.936815,-0.728084,15.473611
-1.553720,-0.123012,0.796928,3.064271
-4.446205,-0.632377,-2.692474,27.418056
-2.337951,-6.146089,-4.686551,65.204178
3.447087,3.570913,5.612051,56.128944
2.970419,0.610512,-0.403428,9.358870
1.768625,9.009175,4.106203,101.154175
-4.622366,2.882413,-7.270431,82.533745
2.610111,0.607772,-0.248908,7.244023
1.917910,1.272645,-8.171571,72.072571
-3.640411,0.933080,3.774514,28.370182
7.031878,3.644302,-4.290682,81.138206
-0.555669,1.297604,4.793771,24.972782
-2.030740,2.359798,2.971358,18.521523
1.104366,0.479705,2.711966,8.804499
-3.846913,2.011731,2.808018,26.730766
-0.674146,6.241760,-3.338806,50.561668
-5.394081,2.177949,4.870502,57.561371
-5.314733,-3.644391,-2.743249,49.053383
4.440695,-6.024889,-3.762830,70.177948
-7.452907,4.199487,-1.751352,76.248749
-7.718119,0.003255,-2.991239,68.516876
-1.373276,0.450685,-2.908994,10.551252
-3.006645,6.069324,-4.517547,66.284843
0.763505,1.694603,3.191783,13.642099
1.386935,-5.985972,-1.865541,41.235699
0.466917,1.451047,-4.932782,26.655884
-1.831439,4.305300,5.613326,53.399208
-5.116671,-1.293442,-1.074850,29.008617
1.819476,5.846950,4.183388,54.998047
0.791741,-0.770993,-2.330658,6.653250
3.239495,1.301612,-0.412694,12.358834
-3.851131,2.809885,-0.007138,22.726713
2.337856,-4.559344,0.355284,26.379414
0.352268,-0.121641,2.847074,8.244718
0.269133,0.238739,3.420636,11.830179
3.123464,2.270323,-7.457703,70.527725
1.229780,2.769245,-7.551549,66.206970
-4.109744,4.452654,-2.793509,44.519817
-5.126017,0.531821,-8.487563,98.597610
4.970964,7.591199,0.345068,82.455864
-0.846903,1.225490,2.750844,9.786218
0.600617,1.298893,0.855062,2.778996
-0.014714,3.003685,-4.630932,30.467873
-2.977799,7.681304,4.673049,89.707108
3.211669,-4.592473,5.752177,64.493164
-3.760904,6.725384,2.468211,65.467255
-0.767024,-5.403718,-3.737128,43.754620
1.647191,1.132847,-5.867769,38.427299
0.394676,1.625909,-5.212695,29.971535
2.646292,1.393628,-4.478611,29.003023
-7.458444,-5.674221,-5.217490,115.047356
-7.822576,-4.763090,-1.747432,86.933235
-0.006363,3.898271,-1.415409,17.199940
0.606656,1.488308,-3.211212,12.894977
2.079604,2.845708,0.990714,13.404320
-7.516562,1.245203,2.252919,63.124878
4.060465,1.726121,-2.035162,23.608755
3.799108,6.929525,4.270975,80.692772
-0.485737,-7.030531,-0.213194,49.709755
-0.911694,-4.786219,3.167145,33.769890
-0.656034,5.682219,2.820109,40.671005
2.742497,1.877724,1.406408,13.025122
-3.712615,1.676189,0.757684,17.167200
-1.261823,-3.363324,-1.676576,15.715055
-7.960973,4.659849,1.211842,86.559837
4.375757,0.753871,2.947273,28.401989
-1.949412,0.784384,3.920940,19.789242
0.904918,-4.192261,-3.584776,31.244547
-5.681225,4.891836,2.691214,63.449013
-0.872118,1.941893,-2.493674,10.749945
-3.427579,2.468095,7.404292,72.663330
3.190927,-4.521520,-8.617523,104.887863
1.843164,-1.042689,-7.133240,55.367573
-0.258980,0.773632,2.576135,7.302047
-4.452109,1.522204,-4.130154,39.196556
4.694866,3.337584,4.145274,50.364532
3.925467,-9.379628,3.470592,115.431725
5.393324,5.232222,3.790774,70.834053
-3.231875,3.936761,6.091171,63.045471
-0.514872,3.081871,2.329242,15.188389
4.679317,6.601148,4.625935,86.870430
3.594318,8.185291,-5.530775,110.507584
5.088109,-3.395029,0.613173,37.791058
4.642653,5.736246,0.776763,55.062111
-7.613762,1.272788,3.725019,73.465134
-7.576166,2.755132,-1.054344,66.100685
-2.370369,2.860640,-1.401428,15.765911
-7.823269,0.574252,1.551447,63.940300
4.982051,0.655717,0.256970,25.316830
4.702398,3.023139,-0.588672,31.598454
0.959680,4.071651,5.814093,51.303005
-0.162066,-4.865983,1.961855,27.552927
2.886737,4.522975,-0.431318,28.976585
1.864920,-3.308681,1.173786,15.803073
0.374557,2.519146,0.164555,6.513466
-2.501173,-3.670198,-3.878803,34.771328
2.454579,2.428464,6.007700,48.014854
0.829318,-3.688330,3.133970,24.113316
-7.704242,6.337669,-3.997580,115.502037
-1.010639,1.983992,-3.078857,14.436976
-4.409860,1.845247,3.504283,35.131805
-2.589704,1.611582,1.984757,13.243028
-7.668575,2.832932,-7.745739,126.829025
-0.553444,1.681473,-3.493869,15.340775
3.903099,1.902712,1.702163,21.751854
-4.392398,1.717462,5.192806,49.208076
2.390240,-4.002592,3.126064,31.506264
0.792378,2.632192,2.495540,13.784016
2.164694,6.341655,5.256601,72.534340
-1.618247,-5.711448,2.482258,41.400963
3.629056,-5.326449,-0.836961,42.241608
3.797425,-4.336114,3.174435,43.299355
2.642957,4.953728,-4.021412,47.696400
-3.614680,5.587417,1.919136,47.968220
4.455782,5.532272,3.832530,65.148308
3.762516,0.932271,1.254336,16.599018
-3.788543,0.923229,-5.358171,43.915405
-7.612892,7.390332,2.696293,119.843132
5.388903,1.441283,2.215290,36.025078
-2.641644,0.723133,-2.288755,12.739607
1.281269,-4.049510,-3.116967,27.755661
-0.956807,1.914135,-6.779374,50.539299
-3.272569,-5.564463,-4.544623,62.326553
2.569181,3.521321,-1.856410,22.446648
-8.569817,-3.846751,2.193035,93.048653
1.369378,5.184119,1.243294,30.296068
-2.847546,4.330149,0.045316,26.860765
-4.149535,-4.656991,1.082291,40.077564
-3.722943,-3.984437,0.285789,29.817717
1.010335,-5.052370,0.613484,26.923584
3.712962,2.118512,0.439633,18.467461
-3.401422,3.373799,-3.664025,36.377262
5.492874,4.864206,-4.360597,72.846970
-7.686887,1.457057,-4.063903,77.726555
1.659401,5.405186,1.999359,35.967087
3.999899,4.305117,-6.025655,70.841736
4.765738,2.466599,1.461300,30.931768
2.563323,0.804887,4.039106,23.532845
-4.176319,-4.862131,6.800838,87.333351
3.789541,5.560893,1.967041,49.153404
0.058943,-3.860404,2.906171,23.352024
3.457018,-3.492520,-1.016167,25.181265
4.138169,5.196686,-0.736555,44.672497
3.625824,-6.401202,-3.275653,64.851891
-0.177181,4.732419,3.013630,31.509146
-3.509937,-5.154970,-2.125885,43.412766
-7.561096,0.517713,-3.319180,68.455154
-0.565805,-2.914737,-2.484595,14.989040
4.338187,-4.021843,-3.905281,50.246307
1.582370,3.259314,-3.981204,28.977003
6.069599,-3.030487,0.554669,46.331535
1.029942,-3.322112,-1.819281,15.406991
-1.743703,3.856433,-3.433152,29.699112
-0.535143,2.853279,-2.493461,14.644926
2.017755,1.144671,-3.085947,14.904678
-8.328194,-1.354945,5.502491,101.472092
0.458321,-3.055882,0.835384,10.246340
-3.355628,4.874478,2.362475,40.602062
-1.583745,4.057179,0.252839,19.032877
5.266408,4.429461,4.536961,67.939194
-3.556038,-0.559979,0.745082,13.514127
-0.051964,2.963462,2.302718,14.087315
-1.449887,-0.157970,1.884234,5.677464
-2.135812,5.264730,1.088953,33.464901
-2.564397,-4.083053,-1.065742,24.383253
-8.350500,-4.107918,-5.811000,120.373550
-1.660979,-3.954823,-7.771567,78.796730
-0.712372,-4.420744,1.641248,22.744152
0.745311,-4.297826,1.268272,20.635315
-0.125212,2.239926,7.356470,59.150597
-5.229914,-3.935999,-4.107332,59.714260
8.218412,5.584463,-3.367351,110.067589
-2.074905,-4.960638,3.698463,42.591782
-1.758839,-5.861073,3.989412,53.361107
2.118263,2.121602,3.729922,22.900547
4.992921,2.615178,2.927763,40.340218
3.605870,0.600312,-4.084167,30.043091
5.237875,3.042510,2.904090,45.125938
-2.867141,1.111295,-2.321689,14.845718
-1.818210,-5.354311,-2.255323,37.061012
-2.633701,-0.635007,-0.728017,7.869621
4.229264,-2.422429,-2.510862,30.059263
-2.600012,2.104363,6.810494,57.571243
-7.399485,3.329217,-6.000790,101.845535
1.948629,4.117629,-2.662150,27.839069
-0.976653,-4.425333,2.945331,29.212400
1.530889,3.150143,-6.827311,58.879196
3.634091,3.099996,-1.144304,24.126022
-8.224198,4.810193,-3.307593,101.715561
-4.704515,-4.049258,-0.277453,38.605927
0.067525,2.780479,1.258838,9.320295
-8.305676,-3.143419,-3.232712,89.315765
4.713490,1.956566,3.315679,37.038864
1.508132,-3.263641,2.954459,21.654642
4.349054,4.874483,4.094005,59.435730
-4.758245,-3.303074,-4.808513,56.672989
-7.542490,4.106163,-2.589252,80.453949
-5.327286,-3.479337,6.235452,79.366623
-2.610223,-3.143521,2.586674,23.385870
-0.350027,5.248213,-6.035103,64.088722
-2.226355,0.547436,1.928692,8.976193
-2.545050,-3.444754,-7.346648,72.316849
0.585784,3.668361,-4.009215,29.873825
-3.147349,3.755206,-6.378067,64.687119
6.013513,-0.373420,1.461116,38.436638
-8.565969,-1.528897,-3.503529,87.988075
2.780042,1.831404,4.725460,33.412643
-0.211865,-3.350432,-0.567824,11.592706
-2.942573,-2.771151,-2.538717,22.783096
-7.861677,-3.038797,-5.104249,97.093613
-3.769080,4.438978,-5.776879,67.282822
-4.855480,5.125861,1.054676,50.962471
3.591202,-2.790024,-6.406271,61.721268
-3.550062,-2.586677,0.312591,19.391550
-4.305424,4.927505,0.478179,43.045635
-4.839132,-3.760598,-4.298516,56.036533
3.105685,4.229879,-3.039366,36.774910
-3.088145,3.056723,-0.192020,18.917070
-5.453883,0.889916,-7.073936,80.577362
-7.944868,3.027864,2.527130,78.675270
-0.375997,1.440897,-3.210703,12.526173
6.553370,-1.046587,-3.210910,54.351940
3.959005,-2.449664,1.948340,25.470602
-3.182860,0.390748,-2.345809,15.786100
-0.109091,6.804658,-2.966817,55.117279
-3.592211,3.991434,0.123428,28.850760
-0.659705,2.710228,0.076377,7.786383
2.391546,-3.898609,1.094406,22.116369
2.857148,-2.984819,-7.849324,78.684334
-8.534282,4.810677,-1.182960,97.375969
-1.343592,4.841900,-1.615903,27.860380
-1.025798,-3.387821,2.475344,18.656919
-3.631184,-4.922790,0.781261,38.029732
-3.641625,-3.907819,-6.082365,65.527649
3.705177,-2.833886,0.028934,21.760084
-4.031046,4.622087,-4.731286,59.998089
1.578069,2.231834,-2.843046,15.554296
-7.971498,-4.277500,4.028059,98.067039
4.002055,1.402474,0.765686,18.569654
7.109900,2.498129,6.413970,97.930344
-0.040250,1.524705,-2.272657,7.491313
2.931214,-0.988180,-0.875385,10.334813
-2.313035,1.085959,-1.909705,10.176413
-0.063219,4.251140,-1.125657,19.343287
-2.215050,-3.046960,-1.812928,17.477116
-5.139620,-3.556137,1.861366,42.526489
7.630365,2.032284,-2.391413,68.071510
-4.773757,4.061451,-6.032992,75.681137
-3.018171,2.896723,-4.338137,36.319786
0.267145,-1.514695,2.487511,8.553375
-8.463536,-6.435193,-2.733349,120.514351
3.581641,-0.134410,-2.932504,21.445797
-0.554489,-3.838538,-0.805308,15.690351
3.762636,-4.136942,-1.540567,33.645069
-1.086024,-4.521004,-0.463493,21.833750
-2.598942,-4.049432,3.018001,32.260731
4.808226,-3.437987,3.284611,45.727463
6.463490,-2.662766,-0.053954,48.869926
0.073483,-3.679840,-0.559669,13.859854
-7.724309,-1.594939,-1.208113,63.668324
-1.452980,-2.219669,-1.549253,9.438267
-0.003948,3.440979,5.770698,45.141308
1.974127,-3.990446,-7.764799,80.112930
4.473570,-4.759071,-5.254276,70.269012
2.647018,-2.110857,-9.409006,99.991821
5.320590,2.282618,-9.410737,122.081001
2.123546,2.076598,5.675479,41.032776
-2.128553,1.421257,2.896133,14.938294
4.818586,-4.535244,-1.013539,44.814472
5.058269,-3.025774,-4.243729,52.750633
1.754691,-4.440265,-2.505294,29.071388
-2.703151,2.725667,3.598958,27.688778
4.851043,-5.515182,-3.381805,65.386444
2.877275,4.265121,2.396807,32.214653
1.271240,2.485795,-1.286003,9.449034
-1.444341,-5.376100,3.713910,44.781700
4.147099,2.861504,1.550364,27.790260
-7.888186,-3.174891,5.176437,99.098923
-8.226303,-5.720235,2.782042,108.132912
-4.376836,3.690482,-6.421942,74.017685
-8.371800,-0.673646,-2.072259,74.835098
-4.115291,-2.788336,-0.835663,25.408768
1.211890,2.221735,-3.052743,15.724020
-8.078839,-3.618363,-1.123645,79.622780
3.054661,-2.917630,3.556537,30.492477
2.686134,0.926098,-0.065450,8.077255
0.818185,2.079639,-2.447615,10.985142
-1.694003,3.854666,0.290417,17.812441
0.308207,2.763748,2.322664,13.128067
